Sort ,State,FIPS,County,County Seat(s),Population,Land Area,Land Area,Water Area,Water Area,Total Area,Total Area,Latitude,Longitude
2807,VT,50001,Addison,Middlebury,36821,766.325,766.325,41.432,41.432,807.757,807.757,44.031248,73.141581
2808,VT,50003,Bennington,Bennington,37125,674.980,674.980,2.676,2.676,677.656,677.656,43.035325,73.111460
2809,VT,50005,Caledonia,St. Johnsbury,31227,648.864,648.864,8.673,8.673,657.537,657.537,44.468791,72.112168
2810,VT,50007,Chittenden,Burlington,156545,536.578,536.578,82.721,82.721,619.299,619.299,44.460676,73.070525
2811,VT,50009,Essex,Guildhall,6306,663.598,663.598,11.696,11.696,675.294,675.294,44.724021,71.732736
2812,VT,50011,Franklin,St. Albans,47746,633.706,633.706,58.276,58.276,691.982,691.982,44.858964,72.909402
2813,VT,50013,Grand Isle,North Hero,6970,81.811,81.811,112.857,112.857,194.668,194.668,44.801788,73.300758
2814,VT,50015,Lamoille,Hyde Park,24475,458.797,458.797,4.889,4.889,463.686,463.686,44.603504,72.638356
2815,VT,50017,Orange,Chelsea,28936,687.033,687.033,5.232,5.232,692.265,692.265,44.003392,72.369687
2816,VT,50019,Orleans,Newport,27231,693.268,693.268,27.896,27.896,721.164,721.164,44.828442,72.251630
2817,VT,50021,Rutland,Rutland,61642,929.821,929.821,14.959,14.959,944.780,944.780,43.580844,73.038196
2818,VT,50023,Washington,Montpelier,59534,687.233,687.233,8.190,8.190,695.423,695.423,44.274953,72.609475
2819,VT,50025,Windham,Newfane,44513,785.305,785.305,12.763,12.763,798.068,798.068,42.999143,72.716335
2820,VT,50027,Windsor,Woodstock,56670,969.337,969.337,7.447,7.447,976.784,976.784,43.588143,72.591515
2821,VA,51001,Accomack,Accomac,33164,449.496,449.496,860.542,860.542,1310.038,1310.038,37.765944,75.757807
2822,VA,51003,Albemarle,Charlottesville,98970,720.698,720.698,5.419,5.419,726.117,726.117,38.024184,78.553506
2823,VA,51005,Alleghany,Covington,16250,445.457,445.457,3.296,3.296,448.753,448.753,37.787905,80.008669
2824,VA,51007,Amelia,Amelia Courthouse,12690,355.269,355.269,3.253,3.253,358.522,358.522,37.336131,77.973218
2825,VA,51009,Amherst,Amherst,32353,473.934,473.934,4.915,4.915,478.849,478.849,37.630362,79.147848
2826,VA,51011,Appomattox,Appomattox,14973,333.494,333.494,1.237,1.237,334.731,334.731,37.370725,78.810940
2827,VA,51013,Arlington,Arlington,207627,25.974,25.974,0.094,0.094,26.068,26.068,38.878337,77.100703
2828,VA,51015,Augusta,Staunton,73750,966.999,966.999,3.856,3.856,970.855,970.855,38.167807,79.146682
2829,VA,51017,Bath,Warm Springs,4731,529.158,529.158,5.425,5.425,534.583,534.583,38.068988,79.732898
2830,VA,51019,Bedford,Bedford,68676,753.021,753.021,16.233,16.233,769.254,769.254,37.312408,79.527947
2831,VA,51021,Bland,Bland,6824,357.725,357.725,1.003,1.003,358.728,358.728,37.130612,81.125853
2832,VA,51023,Botetourt,Fincastle,33148,541.202,541.202,4.709,4.709,545.911,545.911,37.553193,79.805318
2833,VA,51025,Brunswick,Lawrenceville,17434,566.173,566.173,3.212,3.212,569.385,569.385,36.764531,77.860916
2834,VA,51027,Buchanan,Grundy,24098,502.763,502.763,1.080,1.080,503.843,503.843,37.268120,82.038151
2835,VA,51029,Buckingham,Buckingham,17146,579.657,579.657,3.899,3.899,583.556,583.556,37.573928,78.529169
2836,VA,51031,Campbell,Rustburg,54842,503.867,503.867,3.460,3.460,507.327,507.327,37.210151,79.095429
2837,VA,51033,Caroline,Bowling Green,28545,527.513,527.513,9.356,9.356,536.869,536.869,38.030319,77.352348
2838,VA,51035,Carroll,Hillsville,30042,474.690,474.690,2.953,2.953,477.643,477.643,36.732426,80.728043
2839,VA,51036,Charles City,Charles City,7256,182.817,182.817,21.425,21.425,204.242,204.242,37.361048,77.054171
2840,VA,51037,Charlotte,Charlotte Court House,12586,475.271,475.271,2.250,2.250,477.521,477.521,37.014091,78.661424
2841,VA,51041,Chesterfield,Chesterfield,316236,423.297,423.297,13.658,13.658,436.955,436.955,37.378434,77.585847
2842,VA,51043,Clarke,Berryville,14034,176.177,176.177,2.185,2.185,178.362,178.362,39.115931,77.992004
2843,VA,51045,Craig,New Castle,5190,329.534,329.534,1.081,1.081,330.615,330.615,37.473129,80.231734
2844,VA,51047,Culpeper,Culpeper,46689,379.234,379.234,3.310,3.310,382.544,382.544,38.485930,77.956476
2845,VA,51049,Cumberland,Cumberland,10052,297.461,297.461,2.290,2.290,299.751,299.751,37.520189,78.252836
2846,VA,51051,Dickenson,Clintwood,15903,330.532,330.532,3.130,3.130,333.662,333.662,37.137081,82.349208
2847,VA,51053,Dinwiddie,Dinwiddie,28001,503.716,503.716,3.476,3.476,507.192,507.192,37.073498,77.635492
2848,VA,51057,Essex,Tappahannock,11151,257.123,257.123,28.878,28.878,286.001,286.001,37.939480,76.941871
2849,VA,51059,Fairfax,Fairfax,1081726,390.969,390.969,15.277,15.277,406.246,406.246,38.833743,77.276117
2850,VA,51061,Fauquier,Warrenton,65203,647.449,647.449,3.776,3.776,651.225,651.225,38.744103,77.821585
2851,VA,51063,Floyd,Floyd,15279,380.420,380.420,0.872,0.872,381.292,381.292,36.931438,80.350309
2852,VA,51065,Fluvanna,Palmyra,25691,286.005,286.005,4.143,4.143,290.148,290.148,37.830606,78.284445
2853,VA,51067,Franklin,Rocky Mount,56159,690.426,690.426,21.122,21.122,711.548,711.548,36.992350,79.883959
2854,VA,51069,Frederick,Winchester,78305,413.496,413.496,2.011,2.011,415.507,415.507,39.203637,78.263916
2855,VA,51071,Giles,Pearisburg,17286,355.781,355.781,4.640,4.640,360.421,360.421,37.311930,80.717178
2856,VA,51073,Gloucester,Gloucester Courthouse,36858,217.807,217.807,70.174,70.174,287.981,287.981,37.403541,76.523505
2857,VA,51075,Goochland,Goochland,21717,281.415,281.415,8.490,8.490,289.905,289.905,37.724166,77.914273
2858,VA,51077,Grayson,Independence,15533,442.175,442.175,3.780,3.780,445.955,445.955,36.656303,81.225337
2859,VA,51079,Greene,Stanardsville,18403,156.246,156.246,0.659,0.659,156.905,156.905,38.297981,78.470163
2860,VA,51081,Greensville,Emporia,12243,295.226,295.226,1.581,1.581,296.807,296.807,36.680225,77.560261
2861,VA,51083,Halifax,Halifax,36241,817.839,817.839,11.795,11.795,829.634,829.634,36.766461,78.939614
2862,VA,51085,Hanover,Hanover Courthouse,99863,468.536,468.536,5.270,5.270,473.806,473.806,37.760166,77.490992
2863,VA,51087,Henrico,Richmond,306935,233.697,233.697,11.210,11.210,244.907,244.907,37.437521,77.300333
2864,VA,51089,Henry,Martinsville,54151,382.334,382.334,2.046,2.046,384.380,384.380,36.620593,79.980584
2865,VA,51091,Highland,Monterey,2321,415.156,415.156,0.697,0.697,415.853,415.853,38.356672,79.567958
2866,VA,51093,Isle of Wight,Isle of Wight,35270,315.612,315.612,47.216,47.216,362.828,362.828,36.901418,76.707569
2867,VA,51095,James City,Williamsburg,67009,142.437,142.437,36.804,36.804,179.241,179.241,37.324427,76.778319
2868,VA,51097,King and Queen,King and Queen Court House,6945,315.138,315.138,11.148,11.148,326.286,326.286,37.720995,76.891090
2869,VA,51099,King George,King George,23584,179.636,179.636,8.122,8.122,187.758,187.758,38.277179,77.162702
2870,VA,51101,King William,King William,15935,273.941,273.941,11.693,11.693,285.634,285.634,37.708260,77.091054
2871,VA,51103,Lancaster,Lancaster,11391,133.250,133.250,98.148,98.148,231.398,231.398,37.703831,76.413199
2872,VA,51105,Lee,Jonesville,25587,435.518,435.518,1.891,1.891,437.409,437.409,36.702162,83.130334
2873,VA,51107,Loudoun,Leesburg,312311,515.561,515.561,5.577,5.577,521.138,521.138,39.081130,77.638857
2874,VA,51109,Louisa,Louisa,33153,496.300,496.300,14.571,14.571,510.871,510.871,37.971681,77.959178
2875,VA,51111,Lunenburg,Lunenburg,12914,431.683,431.683,0.693,0.693,432.376,432.376,36.945757,78.242313
2876,VA,51113,Madison,Madison,13308,320.683,320.683,1.191,1.191,321.874,321.874,38.412059,78.276961
2877,VA,51115,Mathews,Mathews,8978,85.929,85.929,166.033,166.033,251.962,251.962,37.425348,76.268808
2878,VA,51117,Mecklenburg,Boydton,32727,625.485,625.485,53.743,53.743,679.228,679.228,36.687256,78.368959
2879,VA,51119,Middlesex,Saluda,10959,130.306,130.306,80.455,80.455,210.761,210.761,37.606828,76.527958
2880,VA,51121,Montgomery,Christiansburg,94392,387.014,387.014,2.251,2.251,389.265,389.265,37.174885,80.387314
2881,VA,51125,Nelson,Lovingston,15020,470.856,470.856,3.450,3.450,474.306,474.306,37.790016,78.879394
2882,VA,51127,New Kent,New Kent,18429,209.729,209.729,13.742,13.742,223.471,223.471,37.498974,76.993339
2883,VA,51131,Northampton,Eastville,12389,211.612,211.612,583.637,583.637,795.249,795.249,37.302629,75.923868
2884,VA,51133,Northumberland,Heathsville,12330,191.295,191.295,94.326,94.326,285.621,285.621,37.856974,76.379687
2885,VA,51135,Nottoway,Nottoway,15853,314.392,314.392,1.657,1.657,316.049,316.049,37.143696,78.052162
2886,VA,51137,Orange,Orange,33481,340.783,340.783,2.481,2.481,343.264,343.264,38.250439,78.009980
2887,VA,51139,Page,Luray,24042,310.856,310.856,3.219,3.219,314.075,314.075,38.623751,78.490471
2888,VA,51141,Patrick,Stuart,18490,483.096,483.096,2.767,2.767,485.863,485.863,36.667327,80.286141
2889,VA,51143,Pittsylvania,Chatham,63506,968.941,968.941,9.234,9.234,978.175,978.175,36.821721,79.398502
2890,VA,51145,Powhatan,Powhatan,28046,260.221,260.221,2.126,2.126,262.347,262.347,37.549404,77.912855
2891,VA,51147,Prince Edward,Farmville,23368,349.960,349.960,3.877,3.877,353.837,353.837,37.224881,78.432957
2892,VA,51149,Prince George,Prince George,35725,265.155,265.155,16.685,16.685,281.840,281.840,37.187326,77.220993
2893,VA,51153,Prince William,Manassas,402002,336.402,336.402,12.073,12.073,348.475,348.475,38.702332,77.478887
2894,VA,51155,Pulaski,Pulaski,34872,319.858,319.858,9.736,9.736,329.594,329.594,37.063385,80.713444
2895,VA,51157,Rappahannock,Washington,7373,266.227,266.227,0.799,0.799,267.026,267.026,38.684522,78.168824
2896,VA,51159,Richmond,Warsaw,9254,191.492,191.492,24.865,24.865,216.357,216.357,37.942894,76.730561
2897,VA,51161,Roanoke,Salem,92376,250.518,250.518,0.729,0.729,251.247,251.247,37.331077,80.190110
2898,VA,51163,Rockbridge,Lexington,22307,597.558,597.558,3.414,3.414,600.972,600.972,37.814517,79.447754
2899,VA,51165,Rockingham,Harrisonburg,76314,849.086,849.086,4.271,4.271,853.357,853.357,38.511257,78.876307
2900,VA,51167,Russell,Lebanon,28897,473.822,473.822,2.932,2.932,476.754,476.754,36.933420,82.095934
2901,VA,51169,Scott,Gate City,23177,535.530,535.530,3.109,3.109,538.639,538.639,36.712778,82.613627
2902,VA,51171,Shenandoah,Woodstock,41993,508.776,508.776,3.398,3.398,512.174,512.174,38.856204,78.573987
2903,VA,51173,Smyth,Marion,32208,450.928,450.928,1.361,1.361,452.289,452.289,36.842318,81.539786
2904,VA,51175,Southampton,Courtland,18570,599.145,599.145,3.185,3.185,602.330,602.330,36.720173,77.103856
2905,VA,51177,Spotsylvania,Spotsylvania Courthouse,122397,401.496,401.496,12.760,12.760,414.256,414.256,38.182311,77.656280
2906,VA,51179,Stafford,Stafford,128961,268.956,268.956,10.973,10.973,279.929,279.929,38.418933,77.459043
2907,VA,51181,Surry,Surry,7058,278.949,278.949,31.358,31.358,310.307,310.307,37.119761,76.880172
2908,VA,51183,Sussex,Sussex,12087,490.220,490.220,2.608,2.608,492.828,492.828,36.926645,77.259732
2909,VA,51185,Tazewell,Tazewell,45078,518.846,518.846,1.125,1.125,519.971,519.971,37.125395,81.562924
2910,VA,51187,Warren,Front Royal,37575,213.465,213.465,3.276,3.276,216.741,216.741,38.908187,78.207131
2911,VA,51191,Washington,Abingdon,54876,560.975,560.975,5.019,5.019,565.994,565.994,36.747813,81.950291
2912,VA,51193,Westmoreland,Montross,17454,229.375,229.375,23.592,23.592,252.967,252.967,38.109191,76.804170
2913,VA,51195,Wise,Wise,41452,403.189,403.189,2.040,2.040,405.229,405.229,36.974561,82.621560
2914,VA,51197,Wythe,Wytheville,29235,461.824,461.824,2.823,2.823,464.647,464.647,36.901471,81.084209
2915,VA,51199,York,Yorktown,65464,104.780,104.780,110.178,110.178,214.958,214.958,37.220914,76.395533
2916,VA,51510,Alexandria,—,139966,15.027,15.027,0.440,0.440,15.467,15.467,38.818343,77.082026
2917,VA,51515,Bedford,—,6222,6.878,6.878,0.024,0.024,6.902,6.902,37.338156,79.520705
2918,VA,51520,Bristol,—,17835,13.013,13.013,0.140,0.140,13.153,13.153,36.616954,82.157564
2919,VA,51530,Buena Vista,—,6650,6.704,6.704,0.086,0.086,6.790,6.790,37.731663,79.356375
2920,VA,51540,Charlottesville,—,43475,10.238,10.238,0.020,0.020,10.258,10.258,38.037658,78.485381
2921,VA,51550,Chesapeake,—,222209,340.800,340.800,10.059,10.059,350.859,350.859,36.679376,76.301788
2922,VA,51570,Colonial Heights,—,17411,7.520,7.520,0.292,0.292,7.812,7.812,37.261685,77.396804
2923,VA,51580,Covington,—,5961,5.468,5.468,0.202,0.202,5.670,5.670,37.778143,79.986039
2924,VA,51590,Danville,—,43055,42.934,42.934,1.014,1.014,43.948,43.948,36.583334,79.408071
2925,VA,51595,Emporia,—,5927,6.894,6.894,0.074,0.074,6.968,6.968,36.696182,77.535975
2926,VA,51600,Fairfax,—,22565,6.239,6.239,0.037,0.037,6.276,6.276,38.853183,77.299025
2927,VA,51610,Falls Church,—,12332,1.999,1.999,,,1.999,1.999,38.883787,77.174639
2928,VA,51620,Franklin,—,8582,8.206,8.206,0.143,0.143,8.349,8.349,36.684014,76.941396
2929,VA,51630,Fredericksburg,—,24286,10.440,10.440,0.070,0.070,10.510,10.510,38.299272,77.486658
2930,VA,51640,Galax,—,7042,8.240,8.240,0.040,0.040,8.280,8.280,36.665640,80.914308
2931,VA,51650,Hampton,—,137436,51.413,51.413,84.886,84.886,136.299,136.299,37.048030,76.297149
2932,VA,51660,Harrisonburg,—,48914,17.418,17.418,0.058,0.058,17.476,17.476,38.436013,78.874197
2933,VA,51670,Hopewell,—,22591,10.278,10.278,0.524,0.524,10.802,10.802,37.291010,77.298944
2934,VA,51678,Lexington,—,7042,2.497,2.497,0.026,0.026,2.523,2.523,37.782332,79.444320
2935,VA,51680,Lynchburg,—,75568,49.128,49.128,0.519,0.519,49.647,49.647,37.399016,79.195458
2936,VA,51683,Manassas,—,37821,9.881,9.881,0.057,0.057,9.938,9.938,38.747561,77.484727
2937,VA,51685,Manassas Park,—,14273,2.534,2.534,0.001,0.001,2.535,2.535,38.768991,77.448681
2938,VA,51690,Martinsville,—,13821,10.956,10.956,0.052,0.052,11.008,11.008,36.683527,79.863648
2939,VA,51700,Newport News,—,180719,68.714,68.714,50.763,50.763,119.477,119.477,37.075978,76.521719
2940,VA,51710,Norfolk,—,242803,54.120,54.120,42.231,42.231,96.351,96.351,36.923015,76.244641
2941,VA,51720,Norton,—,3958,7.481,7.481,0.034,0.034,7.515,7.515,36.931549,82.625996
2942,VA,51730,Petersburg,—,32420,22.932,22.932,0.246,0.246,23.178,23.178,37.204730,77.392368
2943,VA,51735,Poquoson,—,12150,15.317,15.317,63.109,63.109,78.426,78.426,37.128360,76.303534
2944,VA,51740,Portsmouth,—,95535,33.653,33.653,13.080,13.080,46.733,46.733,36.859430,76.356269
2945,VA,51750,Radford,—,16408,9.872,9.872,0.335,0.335,10.207,10.207,37.120036,80.557048
2946,VA,51760,Richmond,—,204214,59.805,59.805,2.657,2.657,62.462,62.462,37.531399,77.476009
2947,VA,51770,Roanoke,—,97032,42.562,42.562,0.341,0.341,42.903,42.903,37.277830,79.958472
2948,VA,51775,Salem,—,24802,14.437,14.437,0.102,0.102,14.539,14.539,37.285333,80.055241
2949,VA,51790,Staunton,—,23746,19.975,19.975,0.060,0.060,20.035,20.035,38.158056,79.061501
2950,VA,51800,Suffolk,—,84585,400.168,400.168,28.923,28.923,429.091,429.091,36.697157,76.634781
2951,VA,51810,Virginia Beach,—,437994,249.016,249.016,248.322,248.322,497.338,497.338,36.779322,76.024020
2952,VA,51820,Waynesboro,—,21006,15.039,15.039,0.162,0.162,15.201,15.201,38.067157,78.901420
2953,VA,51830,Williamsburg,—,14068,9.022,9.022,0.161,0.161,9.183,9.183,37.269293,76.706717
2954,VA,51840,Winchester,—,26203,9.233,9.233,0.021,0.021,9.254,9.254,39.173869,78.176356
2955,WA,53001,Adams,Ritzville,18728,1924.978,1924.978,4.874,4.874,1929.852,1929.852,47.004840,118.533308
2956,WA,53003,Asotin,Asotin,21623,636.213,636.213,4.431,4.431,640.644,640.644,46.181861,117.227781
2957,WA,53005,Benton,Prosser,175177,1700.379,1700.379,59.619,59.619,1759.998,1759.998,46.228072,119.516864
2958,WA,53007,Chelan,Wenatchee,72453,2920.525,2920.525,73.357,73.357,2993.882,2993.882,47.859892,120.618543
2959,WA,53009,Clallam,Port Angeles,71404,1738.329,1738.329,932.309,932.309,2670.638,2670.638,48.113009,123.930611
2960,WA,53011,Clark,Vancouver,425363,629.004,629.004,27.229,27.229,656.233,656.233,45.771674,122.485903
2961,WA,53013,Columbia,Dayton,4078,868.629,868.629,4.852,4.852,873.481,873.481,46.292851,117.911635
2962,WA,53015,Cowlitz,Kelso,102410,1140.125,1140.125,26.086,26.086,1166.211,1166.211,46.185923,122.658682
2963,WA,53017,Douglas,Waterville,38431,1819.264,1819.264,29.391,29.391,1848.655,1848.655,47.735866,119.695880
2964,WA,53019,Ferry,Republic,7551,2203.159,2203.159,54.163,54.163,2257.322,2257.322,48.437246,118.517074
2965,WA,53021,Franklin,Pasco,78163,1242.171,1242.171,23.241,23.241,1265.412,1265.412,46.534580,118.906944
2966,WA,53023,Garfield,Pomeroy,2266,710.686,710.686,7.525,7.525,718.211,718.211,46.429474,117.536715
2967,WA,53025,Grant,Ephrata,89120,2679.513,2679.513,111.806,111.806,2791.319,2791.319,47.213633,119.467788
2968,WA,53027,Grays Harbor,Montesano,72797,1902.027,1902.027,322.379,322.379,2224.406,2224.406,47.142786,123.827043
2969,WA,53029,Island,Coupeville,78506,208.449,208.449,308.926,308.926,517.375,517.375,48.158436,122.670503
2970,WA,53031,Jefferson,Port Townsend,29872,1803.700,1803.700,379.442,379.442,2183.142,2183.142,47.802641,123.521810
2971,WA,53033,King,Seattle,1931249,2115.566,2115.566,191.303,191.303,2306.869,2306.869,47.493554,121.832375
2972,WA,53035,Kitsap,Port Orchard,251133,394.941,394.941,170.978,170.978,565.919,565.919,47.639687,122.649636
2973,WA,53037,Kittitas,Ellensburg,40915,2297.271,2297.271,35.664,35.664,2332.935,2332.935,47.124444,120.676714
2974,WA,53039,Klickitat,Goldendale,20318,1871.313,1871.313,32.843,32.843,1904.156,1904.156,45.869509,120.780117
2975,WA,53041,Lewis,Chehalis,75455,2402.802,2402.802,33.451,33.451,2436.253,2436.253,46.580071,122.377444
2976,WA,53043,Lincoln,Davenport,10570,2310.494,2310.494,28.859,28.859,2339.353,2339.353,47.582718,118.417668
2977,WA,53045,Mason,Shelton,60699,959.417,959.417,91.601,91.601,1051.018,1051.018,47.354126,123.173850
2978,WA,53047,Okanogan,Okanogan,41120,5267.978,5267.978,46.815,46.815,5314.793,5314.793,48.550971,119.691035
2979,WA,53049,Pacific,South Bend,20920,932.658,932.658,290.726,290.726,1223.384,1223.384,46.556587,123.782419
2980,WA,53051,Pend Oreille,Newport,13001,1399.989,1399.989,25.253,25.253,1425.242,1425.242,48.543877,117.232183
2981,WA,53053,Pierce,Tacoma,795225,1669.508,1669.508,136.934,136.934,1806.442,1806.442,47.040716,122.144709
2982,WA,53055,San Juan,Friday Harbor,15769,173.915,173.915,447.149,447.149,621.064,621.064,48.508862,123.100616
2983,WA,53057,Skagit,Mount Vernon,116901,1731.203,1731.203,188.931,188.931,1920.134,1920.134,48.493066,121.816278
2984,WA,53059,Skamania,Stevenson,11066,1655.677,1655.677,28.129,28.129,1683.806,1683.806,46.024782,121.953227
2985,WA,53061,Snohomish,Everett,713335,2087.273,2087.273,109.024,109.024,2196.297,2196.297,48.054913,121.766412
2986,WA,53063,Spokane,Spokane,471221,1763.791,1763.791,16.912,16.912,1780.703,1780.703,47.620379,117.404392
2987,WA,53065,Stevens,Colville,43531,2477.765,2477.765,62.985,62.985,2540.750,2540.750,48.390648,117.854897
2988,WA,53067,Thurston,Olympia,252264,721.961,721.961,51.541,51.541,773.502,773.502,46.932598,122.829441
2989,WA,53069,Wahkiakum,Cathlamet,3978,263.375,263.375,23.806,23.806,287.181,287.181,46.294638,123.424458
2990,WA,53071,Walla Walla,Walla Walla,58781,1270.129,1270.129,28.891,28.891,1299.020,1299.020,46.254606,118.480374
2991,WA,53073,Whatcom,Bellingham,201140,2106.857,2106.857,396.614,396.614,2503.471,2503.471,48.842653,121.836433
2992,WA,53075,Whitman,Colfax,44776,2159.090,2159.090,18.510,18.510,2177.600,2177.600,46.903322,117.522962
2993,WA,53077,Yakima,Yakima,243231,4295.396,4295.396,15.881,15.881,4311.277,4311.277,46.456558,120.740145
2994,WV,54001,Barbour,Philippi,16589,341.059,341.059,1.791,1.791,342.850,342.850,39.139754,79.996914
2995,WV,54003,Berkeley,Martinsburg,104169,321.142,321.142,0.415,0.415,321.557,321.557,39.457854,78.032338
2996,WV,54005,Boone,Madison,24629,501.543,501.543,1.653,1.653,503.196,503.196,38.022838,81.713314
2997,WV,54007,Braxton,Sutton,14523,510.812,510.812,5.461,5.461,516.273,516.273,38.699302,80.731649
2998,WV,54009,Brooke,Wellsburg,24069,89.205,89.205,3.367,3.367,92.572,92.572,40.272645,80.578691
2999,WV,54011,Cabell,Huntington,96319,281.018,281.018,6.999,6.999,288.017,288.017,38.419580,82.243392
